,Report_Period_Start,Report_Period_End,License_Number,Shelter_Name,Canine_starting_animal_count,Feline_starting_animal_count,Canine_stray_at_large,Feline_stray_at_large,Canine_relinquished_by_owner,Feline_relinquished_by_owner,Canine_intake_owner_intended_euthanasia,Feline_intake_owner_intended_euthanasia,Canine_transferred_in_from_agency,Feline_transferred_in_from_agency,Canine_other_intakes,Feline_other_intakes,Canine_adoption,Feline_adoption,Canine_returned_to_owner,Feline_returned_to_owner,Canine_transferred_to_another_agency,Feline_transferred_to_another_agency,Canine_returned_to_field,Feline_returned_to_field,Canine_other_live_outcome,Feline_other_live_outcome,Canine_died_in_care,Feline_died_in_care,Canine_lost_in_care,Feline_list_in_care,Canine_shelter_euthanasia,Feline_shelter_euthanasia,Canine_owner_intended_euthanasia,Feline_owner_intended_euthanasia
516,2/1/2022 0:00,2/28/2022 0:00,333750,CITY OF ALMA ANIMAL SHELTER,6,0,5,5,14,2,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,2,0,0
517,1/1/2021 0:00,1/31/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2/1/2021 0:00,2/28/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,3/1/2021 0:00,3/31/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,4/1/2021 0:00,4/30/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,5/1/2021 0:00,5/31/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,6/1/2021 0:00,6/30/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,7/1/2021 0:00,7/31/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,8/1/2021 0:00,8/31/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,9/1/2021 0:00,9/30/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,10/1/2021 0:00,10/31/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,11/1/2021 0:00,11/30/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,12/1/2021 0:00,12/31/2021 0:00,339586,CITY OF ASHBURN ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,7/1/2020 0:00,7/31/2020 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,8/1/2020 0:00,8/31/2020 0:00,3381773,CITY OF ATTAPULGUS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,9/1/2020 0:00,9/30/2020 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,10/1/2020 0:00,10/31/2020 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,11/1/2020 0:00,11/30/2020 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,12/1/2020 0:00,12/31/2020 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,1/1/2021 0:00,1/31/2021 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,2/1/2021 0:00,2/28/2021 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,3/1/2021 0:00,3/31/2021 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,4/1/2021 0:00,4/30/2021 0:00,3381773,CITY OF ATTAPULGUS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,5/1/2021 0:00,5/31/2021 0:00,3381773,CITY OF ATTAPULGUS,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
540,6/1/2021 0:00,6/30/2021 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,7/1/2021 0:00,7/31/2021 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,8/1/2021 0:00,8/31/2021 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,9/1/2021 0:00,9/30/2021 0:00,3381773,CITY OF ATTAPULGUS,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
544,10/1/2021 0:00,10/31/2021 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,11/1/2021 0:00,11/30/2021 0:00,3381773,CITY OF ATTAPULGUS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
546,12/1/2021 0:00,12/31/2021 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,1/1/2022 0:00,1/31/2022 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2/1/2022 0:00,2/28/2022 0:00,3381773,CITY OF ATTAPULGUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,7/1/2020 0:00,7/31/2020 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,5,6,7,0,0,0,0,0,0,0,0,0,2,0,8,2,0,0,0,0,0,0,0,0,2,4,0,0
550,8/1/2020 0:00,8/31/2020 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,22,5,13,3,0,0,0,0,0,0,0,3,3,0,16,0,0,0,19,3,0,0,0,0,3,2,0,0
551,9/1/2020 0:00,9/30/2020 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,10/1/2020 0:00,10/31/2020 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,4,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0
553,11/1/2020 0:00,11/30/2020 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
554,12/1/2020 0:00,12/31/2020 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
555,1/1/2021 0:00,1/31/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,2,0,9,8,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0
556,2/1/2021 0:00,2/28/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,6,1,4,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,9,1,0,0
557,3/1/2021 0:00,3/31/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5,3,0,0
558,4/1/2021 0:00,4/30/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0
559,5/1/2021 0:00,5/31/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,2,0,2,6,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,3,0,0
560,6/1/2021 0:00,6/30/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,21,10,8,3,0,0,0,0,17,7,0,0,0,0,5,0,7,10,0,0,0,0,0,0,0,0,6,7,0,0
561,7/1/2021 0:00,7/31/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,6,6,0,0,0,0,6,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
562,8/1/2021 0:00,8/31/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,2,0,5,6,0,0,6,6,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,7,6,0,0
563,9/1/2021 0:00,9/30/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,4,0,3,3,4,0,0,0,6,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,9,3,0,0
564,10/1/2021 0:00,10/31/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,4,0,0
565,11/1/2021 0:00,11/30/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
566,12/1/2021 0:00,12/31/2021 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
567,1/1/2022 0:00,1/31/2022 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,2/1/2022 0:00,2/28/2022 0:00,3319789,CITY OF BARNESVILLE ANIMAL SHELTER,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,7/1/2020 0:00,7/31/2020 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,3,14,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,3,6,0,0
570,8/1/2020 0:00,8/31/2020 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,7,9,4,9,3,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0
571,9/1/2020 0:00,9/30/2020 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,7,34,4,34,3,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,1,2,0,1,0,0,0,29,0,0
572,10/1/2020 0:00,10/31/2020 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,2,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,0,0
573,11/1/2020 0:00,11/30/2020 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,6,37,1,30,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,7,0,0,0,0,1,30,0,0
574,12/1/2020 0:00,12/31/2020 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,9,16,6,7,0,0,0,0,0,0,0,0,1,5,1,0,3,1,0,0,3,9,0,0,0,0,1,1,0,0
575,1/1/2021 0:00,1/31/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,17,18,11,8,2,0,0,0,0,0,0,0,2,3,4,0,9,6,0,0,1,5,0,0,0,0,1,4,0,0
576,2/1/2021 0:00,2/28/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,10,20,10,14,0,0,0,0,0,0,1,6,0,2,2,0,3,2,0,0,4,9,1,0,0,0,0,7,0,0
577,3/1/2021 0:00,3/31/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,20,14,15,5,1,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,10,9,1,0,0,0,3,3,0,0
578,4/1/2021 0:00,4/30/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,16,17,6,5,0,0,0,3,0,0,0,0,3,0,1,0,5,4,0,0,7,5,0,0,0,0,0,5,0,3
579,5/1/2021 0:00,5/31/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,9,5,2,0,0,0,0,0,0,0,7,5,0,0,1,0,6,1,0,0,2,1,0,0,0,0,0,3,0,0
580,6/1/2021 0:00,6/30/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,11,16,7,15,2,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,5,3,0,0,0,0,4,12,0,0
581,7/1/2021 0:00,7/31/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,9,16,4,12,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,5,7,0,0
582,8/1/2021 0:00,8/31/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,15,27,10,18,1,0,0,0,0,0,0,0,2,2,3,0,2,5,0,0,4,2,0,2,0,0,4,16,0,0
583,9/1/2021 0:00,9/30/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,15,11,11,8,0,1,0,0,0,0,4,2,7,0,2,0,0,0,0,0,3,4,0,0,0,0,3,7,0,0
584,10/1/2021 0:00,10/31/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,10,14,7,10,0,0,0,0,0,0,3,4,1,0,2,0,0,7,0,0,3,4,0,0,0,0,4,3,0,0
585,11/1/2021 0:00,11/30/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,8,5,3,1,2,0,0,0,0,0,3,4,1,3,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0
586,12/1/2021 0:00,12/31/2021 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,16,3,9,2,1,0,0,0,0,0,6,0,1,0,1,0,2,1,0,0,7,0,0,0,0,0,5,2,0,0
587,1/1/2022 0:00,1/31/2022 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,11,0,4,0,0,0,0,0,7,0,0,0,0,0,2,0,5,0,0,0,3,0,0,0,0,0,1,0,0,0
588,2/1/2022 0:00,2/28/2022 0:00,3367808,CITY OF BLAKELY ANIMAL CONTROL,4,5,1,5,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,4,0,0
589,8/1/2020 0:00,8/31/2020 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
590,9/1/2020 0:00,9/30/2020 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,6,0,4,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
591,10/1/2020 0:00,10/31/2020 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
592,11/1/2020 0:00,11/30/2020 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
593,12/1/2020 0:00,12/31/2020 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,1/1/2021 0:00,1/31/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
595,2/1/2021 0:00,2/28/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,5,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
596,3/1/2021 0:00,3/31/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,5,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
597,4/1/2021 0:00,4/30/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
598,5/1/2021 0:00,5/31/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,6/1/2021 0:00,6/30/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
600,7/1/2021 0:00,7/31/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,4,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
601,8/1/2021 0:00,8/31/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,8,0,3,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,9/1/2021 0:00,9/30/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
603,10/1/2021 0:00,10/31/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,6,0,5,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
604,11/1/2021 0:00,11/30/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,12/1/2021 0:00,12/31/2021 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1/1/2022 0:00,1/31/2022 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
607,2/1/2022 0:00,2/28/2022 0:00,3349912,CITY OF BYRON ANIMAL SHELTER,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
608,7/1/2020 0:00,7/31/2020 0:00,3368259,CITY OF CALHOUN ,12,16,7,16,5,0,0,0,0,0,0,0,2,0,2,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0
609,9/1/2020 0:00,9/30/2020 0:00,3368259,CITY OF CALHOUN ,21,25,21,25,0,0,0,0,0,0,0,0,1,1,8,0,8,19,0,0,0,0,0,0,0,1,0,0,0,0
610,11/1/2020 0:00,11/30/2020 0:00,3368259,CITY OF CALHOUN ,11,5,10,5,1,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
611,12/1/2020 0:00,12/31/2020 0:00,3368259,CITY OF CALHOUN ,18,3,16,3,2,0,0,0,0,0,0,0,1,0,7,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
612,1/1/2021 0:00,1/31/2021 0:00,3368259,CITY OF CALHOUN ,17,4,14,4,3,0,0,0,0,0,0,0,2,0,6,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
613,2/1/2021 0:00,2/28/2021 0:00,3368259,CITY OF CALHOUN ,13,5,13,5,0,0,0,0,0,0,0,0,0,0,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0
614,3/1/2021 0:00,3/31/2021 0:00,3368259,CITY OF CALHOUN ,19,2,19,2,0,0,0,0,0,0,0,0,1,0,5,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0
615,4/1/2021 0:00,4/30/2021 0:00,3368259,CITY OF CALHOUN ,9,10,9,10,0,0,0,0,0,0,0,0,1,0,1,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
616,5/1/2021 0:00,5/31/2021 0:00,3368259,CITY OF CALHOUN ,18,14,18,14,0,0,0,0,0,0,0,0,5,0,4,0,8,11,0,0,0,0,0,1,0,0,0,0,0,0
617,6/1/2021 0:00,6/30/2021 0:00,3368259,CITY OF CALHOUN ,8,15,8,15,0,0,0,0,0,0,0,0,1,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0
618,7/1/2021 0:00,7/31/2021 0:00,3368259,CITY OF CALHOUN ,9,21,9,11,0,10,0,0,0,0,0,0,1,1,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
619,8/1/2021 0:00,8/31/2021 0:00,3368259,CITY OF CALHOUN ,14,17,14,17,0,0,0,0,0,0,0,0,2,1,6,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0
620,9/1/2021 0:00,9/30/2021 0:00,3368259,CITY OF CALHOUN ,10,8,10,8,0,0,0,0,0,0,0,0,0,1,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0
621,10/1/2021 0:00,10/31/2021 0:00,3368259,CITY OF CALHOUN ,19,4,17,4,2,0,0,0,0,0,0,0,2,0,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0
622,11/1/2021 0:00,11/30/2021 0:00,3368259,CITY OF CALHOUN ,16,13,15,13,1,0,0,0,0,0,0,0,4,1,2,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0
623,12/1/2021 0:00,12/31/2021 0:00,3368259,CITY OF CALHOUN ,10,1,9,1,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
624,1/1/2022 0:00,1/31/2022 0:00,3368259,CITY OF CALHOUN ,11,7,9,7,2,0,0,0,0,0,0,0,0,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
625,2/1/2022 0:00,2/28/2022 0:00,3368259,CITY OF CALHOUN ,14,5,13,5,1,0,0,0,0,0,0,0,2,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
626,7/1/2020 0:00,7/31/2020 0:00,33107602,CITY OF CLAXTON,13,0,11,0,2,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
627,8/1/2020 0:00,8/31/2020 0:00,33107602,CITY OF CLAXTON,7,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
628,9/1/2020 0:00,9/30/2020 0:00,33107602,CITY OF CLAXTON,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
629,10/1/2020 0:00,10/31/2020 0:00,33107602,CITY OF CLAXTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,11/1/2020 0:00,11/30/2020 0:00,33107602,CITY OF CLAXTON,10,0,1,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
631,12/1/2020 0:00,12/31/2020 0:00,33107602,CITY OF CLAXTON,8,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1/1/2021 0:00,1/31/2021 0:00,33107602,CITY OF CLAXTON,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,2/1/2021 0:00,2/28/2021 0:00,33107602,CITY OF CLAXTON,13,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
634,3/1/2021 0:00,3/31/2021 0:00,33107602,CITY OF CLAXTON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
635,4/1/2021 0:00,4/30/2021 0:00,33107602,CITY OF CLAXTON,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
636,5/1/2021 0:00,5/31/2021 0:00,33107602,CITY OF CLAXTON,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,6/1/2021 0:00,6/30/2021 0:00,33107602,CITY OF CLAXTON,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
638,7/1/2021 0:00,7/31/2021 0:00,33107602,CITY OF CLAXTON,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
639,8/1/2021 0:00,8/31/2021 0:00,33107602,CITY OF CLAXTON,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
640,9/1/2021 0:00,9/30/2021 0:00,33107602,CITY OF CLAXTON,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,10/1/2021 0:00,10/31/2021 0:00,33107602,CITY OF CLAXTON,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
642,12/1/2021 0:00,12/31/2021 0:00,33107602,CITY OF CLAXTON,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
